IP,SERVER
192.3.21.65,SERVER-ESX-876
192.3.21.66,SERVER-ESX-877
192.3.21.67,SERVER-ESX-877
192.3.21.68,SERVER-ESX-877
192.3.21.69,SERVER-ESX-877
192.3.21.70,SERVER-ESX-877
192.3.21.71,SERVER-ESX-877
192.3.21.72,SERVER-ESX-878
192.3.21.73,SERVER-ESX-878
192.3.21.74,SERVER-ESX-878
192.3.21.75,SERVER-ESX-878
192.3.21.76,SERVER-ESX-878
192.3.21.77,SERVER-ESX-878
192.3.21.78,SERVER-ESX-879
192.3.21.79,SERVER-ESX-879
192.3.21.80,SERVER-ESX-879
192.3.21.81,SERVER-ESX-879
192.3.21.82,SERVER-ESX-879
192.3.21.83,SERVER-ESX-880
192.3.21.84,SERVER-ESX-880
192.3.21.85,SERVER-ESX-880
192.3.21.86,SERVER-ESX-880
192.3.21.87,SERVER-ESX-880
192.3.21.88,SERVER-ESX-880
192.3.21.89,SERVER-ESX-880
192.3.21.90,SERVER-ESX-880
192.3.21.91,SERVER-ESX-880
192.3.21.92,SERVER-ESX-880
192.3.21.93,SERVER-ESX-881
192.3.21.94,SERVER-ESX-881
192.3.21.95,SERVER-ESX-881
192.3.21.96,SERVER-ESX-882
192.3.21.97,SERVER-ESX-882
192.3.21.98,SERVER-ESX-882
192.3.21.99,SERVER-ESX-882
192.3.21.100,SERVER-ESX-882
192.3.21.101,SERVER-ESX-882
192.3.21.102,SERVER-ESX-882
192.3.21.103,SERVER-ESX-882
192.3.21.104,SERVER-ESX-883
192.3.21.105,SERVER-ESX-883
192.3.21.106,SERVER-ESX-883
192.3.21.107,SERVER-ESX-883
192.3.21.108,SERVER-ESX-883
192.3.21.109,SERVER-ESX-884
192.3.21.110,SERVER-ESX-884
192.3.21.111,SERVER-ESX-884
192.3.21.112,SERVER-ESX-884
192.3.21.113,SERVER-ESX-885
192.3.21.114,SERVER-ESX-885
192.3.21.115,SERVER-ESX-885
192.3.21.116,SERVER-ESX-885
192.3.21.117,SERVER-ESX-885
192.3.21.118,SERVER-ESX-885
192.3.21.119,SERVER-ESX-885
192.3.21.120,SERVER-ESX-886
192.3.21.121,SERVER-ESX-886
192.3.21.122,SERVER-ESX-887
192.3.21.123,SERVER-ESX-887
192.3.21.124,SERVER-ESX-888
192.3.21.125,SERVER-ESX-888
192.3.21.126,SERVER-ESX-888
192.3.21.127,SERVER-ESX-889
192.3.21.128,SERVER-ESX-889
192.3.21.129,SERVER-ESX-889
192.3.21.130,SERVER-ESX-889
192.3.21.131,SERVER-ESX-889
192.3.21.132,SERVER-ESX-889
192.3.21.133,SERVER-ESX-889
192.3.21.134,SERVER-ESX-890
192.3.21.135,SERVER-ESX-890
192.3.21.136,SERVER-ESX-890
192.3.21.137,SERVER-ESX-890
192.3.21.138,SERVER-ESX-890
192.3.21.139,SERVER-ESX-890
192.3.21.140,SERVER-ESX-891
192.3.21.141,SERVER-ESX-891
192.3.21.142,SERVER-ESX-891
192.3.21.143,SERVER-ESX-891
192.3.21.144,SERVER-ESX-891
192.3.21.145,SERVER-ESX-891
192.3.21.146,SERVER-ESX-892
192.3.21.147,SERVER-ESX-892
192.3.21.148,SERVER-ESX-892
192.3.21.149,SERVER-ESX-892
192.3.21.150,SERVER-ESX-892
192.3.21.151,SERVER-ESX-892
192.3.21.152,SERVER-ESX-892
192.3.21.153,SERVER-ESX-892
192.3.21.154,SERVER-ESX-892
192.3.21.155,SERVER-ESX-892
192.3.21.156,SERVER-ESX-893
192.3.21.157,SERVER-ESX-893
192.3.21.158,SERVER-ESX-893
192.3.21.159,SERVER-ESX-893
192.3.21.160,SERVER-ESX-893
192.3.21.161,SERVER-ESX-893
192.3.21.162,SERVER-ESX-894
192.3.21.163,SERVER-ESX-895
192.3.21.164,SERVER-ESX-895
192.3.21.165,SERVER-ESX-895
192.3.21.166,SERVER-ESX-895
192.3.21.167,SERVER-ESX-895
192.3.21.168,SERVER-ESX-895
192.3.21.169,SERVER-ESX-895
192.3.21.170,SERVER-ESX-895
192.3.21.171,SERVER-ESX-895
192.3.21.172,SERVER-ESX-896
192.3.21.173,SERVER-ESX-896
192.3.21.174,SERVER-ESX-896
192.3.21.175,SERVER-ESX-896
192.3.21.176,SERVER-ESX-896
192.3.21.177,SERVER-ESX-896
192.3.21.178,SERVER-ESX-896
192.3.21.179,SERVER-ESX-897
192.3.21.180,SERVER-ESX-897
192.3.21.181,SERVER-ESX-897
192.3.21.182,SERVER-ESX-897
192.3.21.183,SERVER-ESX-897
192.3.21.184,SERVER-ESX-897
192.3.21.185,SERVER-ESX-897
192.3.21.186,SERVER-ESX-897
192.3.21.187,SERVER-ESX-897
192.3.21.188,SERVER-ESX-898
192.3.21.189,SERVER-ESX-898
192.3.21.190,SERVER-ESX-898
192.3.21.191,SERVER-ESX-898
192.3.21.192,SERVER-ESX-898
192.3.21.193,SERVER-ESX-899
192.3.21.194,SERVER-ESX-899
192.3.21.195,SERVER-ESX-899
192.3.21.196,SERVER-ESX-899
192.3.21.197,SERVER-ESX-899
192.3.21.198,SERVER-ESX-900
192.3.21.199,SERVER-ESX-901
192.3.21.200,SERVER-ESX-901
192.3.21.201,SERVER-ESX-901
192.3.21.202,SERVER-ESX-901
192.3.21.203,SERVER-ESX-901
192.3.21.204,SERVER-ESX-902
192.3.21.205,SERVER-ESX-902
192.3.21.206,SERVER-ESX-902
192.3.21.207,SERVER-ESX-902
192.3.21.208,SERVER-ESX-902
192.3.21.209,SERVER-ESX-902
192.3.21.210,SERVER-ESX-902
192.3.21.211,SERVER-ESX-902
192.3.21.212,SERVER-ESX-903
192.3.21.213,SERVER-ESX-903
192.3.21.214,SERVER-ESX-903
192.3.21.215,SERVER-ESX-903
192.3.21.216,SERVER-ESX-904
192.3.21.217,SERVER-ESX-904
192.3.21.218,SERVER-ESX-904
192.3.21.219,SERVER-ESX-905
192.3.21.220,SERVER-ESX-905
192.3.21.221,SERVER-ESX-905
192.3.21.222,SERVER-ESX-905
192.3.21.223,SERVER-ESX-905
192.3.21.224,SERVER-ESX-905
192.3.21.225,SERVER-ESX-905
192.3.21.226,SERVER-ESX-905
192.3.21.227,SERVER-ESX-905
192.3.21.228,SERVER-ESX-908
192.3.21.229,SERVER-ESX-908
192.3.21.230,SERVER-ESX-908
192.3.21.231,SERVER-ESX-908
192.3.21.232,SERVER-ESX-908
192.3.21.233,SERVER-ESX-908
192.3.21.234,SERVER-ESX-908
192.3.21.235,SERVER-ESX-908
192.3.21.236,SERVER-ESX-908
192.3.21.237,SERVER-ESX-908
192.3.21.238,SERVER-ESX-909
192.3.21.239,SERVER-ESX-909
192.3.21.240,SERVER-ESX-909
192.3.21.241,SERVER-ESX-909
192.3.21.242,SERVER-ESX-909
192.3.21.243,SERVER-ESX-909
192.3.21.244,SERVER-ESX-910
192.3.21.245,SERVER-ESX-910
192.3.21.246,SERVER-ESX-910
192.3.21.247,SERVER-ESX-910
192.3.21.248,SERVER-ESX-910
192.3.21.249,SERVER-ESX-910
192.3.21.250,SERVER-ESX-910
192.3.21.251,SERVER-ESX-910
192.3.21.252,SERVER-ESX-910
192.3.21.253,SERVER-ESX-910
192.3.21.254,SERVER-ESX-911
192.3.21.255,SERVER-ESX-911
192.3.21.256,SERVER-ESX-911
